Run,Iteration,Individual,Fitness,StringRepresentation
2,2,5,3.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(y*x))/(sqrt(abs((x/(x/0.62))))*z))/(x+y)))
2,2,6,0.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+cos((0.62*0.62))))))min(y*x))/(sqrt(abs((x/(x/0.62))))*z))/(x+((x+sqrt(cos((0.62*0.62))))maxsqrt((0.62+abs((z/z))))))))
2,2,7,0.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(y*x))/(sqrt(abs((x/(x/0.62))))*z))/(x+((x+sqrt(y))maxsqrt((0.62+abs((z/z))))))))
2,2,8,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,3,0,3.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(y*x))/(sqrt(abs(((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62))))))/(x/0.62))))*z))/(x+y)))
2,3,1,0.0,(sqrt(x)+((0.62^y)/(abs(z)min((y*x)+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,3,2,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((y^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,3,3,0.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(0.62*x))/(sqrt(abs((x/(x/0.62))))*z))/(x+y)))
2,3,4,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((y*x)+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,3,5,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,3,6,2.0,(sqrt((sin(sin(((x-(0.62maxabs(z)))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,3,7,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(0.62min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,3,8,0.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(((x+sqrt(cos((0.62*0.62))))maxsqrt((0.62+abs((z/z)))))*x))/(sqrt(abs((x/(x/0.62))))*z))/(x+((x+sqrt(cos((sin(0.62)*0.62))))maxsqrt((0.62+abs((z/z))))))))
2,4,0,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,4,1,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+0.62)))))+((0.62^y)/(0.62min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,4,2,1.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(y*x))/(sqrt(abs(((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((0.62/0.62))))))/(x/0.62))))*z))/(x+y)))
2,4,3,0.0,(sqrt((sin(sin(((x-(0.62maxabs(z)))+y)))*cos(cos((sin(y)+sin((z/z)))))))+((0.62^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,4,4,0.0,(sqrt((sin(sin(((x-(0.62maxabs(z)))+y)))*cos(cos((sin(y)+sin((z/(x-(0.62max0.62)))))))))+((0.62^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,4,5,0.0,(sqrt((sin(sin((0.62+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(0.62min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,4,6,0.0,(sqrt((sin(sin(((x-((x-(0.62max0.62))maxabs(z)))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,4,7,0.0,(sqrt((sin(sin((0.62+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(0.62min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,4,8,0.0,(sqrt((sin(sin(((x-(0.62maxabs(z)))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((0.62+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,5,0,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminabs(sqrt(sin(0.62)))))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,5,1,0.0,sqrt(((((zminsin(abs((y+y))))min(y*x))/(sqrt(abs(((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((0.62/0.62))))))/(x/0.62))))*z))/(x+y)))
2,5,2,0.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(y*x))/(sqrt(abs(((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x)))))))+sin((0.62/0.62))))))/(x/0.62))))*z))/(x+y)))
2,5,3,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+sin(y))
2,5,4,0.0,sqrt(((((abs(sqrt(sin(0.62)))min(sin(y)+sin((0.62/0.62))))min(y*x))/(sqrt(abs(((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((0.62/0.62))))))/(x/0.62))))*z))/(x+y)))
2,5,5,0.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(y*x))/(sqrt(abs(((sin(sin(((x-(0.62max0.62))+y)))*cos(cos(sin(abs((y+y))))))/(x/0.62))))*z))/(x+y)))
2,5,6,3.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min((y/x)^cos(x))))))))
2,5,7,0.0,sqrt(((((abs(sqrt(sin(0.62)))minsin(abs((y+y))))min(y*x))/(sqrt(abs(((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((0.62/0.62))))))/0.62)))*z))/(x+y)))
2,5,8,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos(0.62))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,6,0,0.0,(sqrt((xminz))+sin(y))
2,6,1,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min((y/x)^cos(x))))))))
2,6,2,0.0,(0.62+sin(y))
2,6,3,0.0,(sqrt((sin(sin(((x-(0.62maxsin(y)))+y)))*cos(cos(0.62))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,6,4,3.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+sin((z/0.62)))))))+sin(y))
2,6,5,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min(y^cos(x))))))))
2,6,6,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((cos(cos((sin(y)+sin((z/0.62)))))/0.62)))))))+sin(y))
2,6,7,1.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*z))+sin(y))
2,6,8,0.0,(sqrt((sin(sin(((x-(sin(y)max0.62))+y)))*cos(cos(0.62))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+(0.62-((0.62minabs(y))min((y/x)^cos(x))))))))
2,7,0,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+0.62)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((xminz))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min(y^cos(x))))))))
2,7,1,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((y^y)/(abs(z)min((sin((z/0.62))+(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min((y/x)^cos(x))))))))
2,7,2,0.0,(sqrt((sin(sin(sin(((x-(0.62max0.62))+y))))*z))+sin(y))
2,7,3,0.0,(sqrt((sin(((x-(0.62max0.62))+y))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min((y/x)^cos(x))))))))
2,7,4,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((sin(sin(((x-(0.62maxy))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min((y/x)^cos(x))))))))
2,7,5,3.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(0.62)+sin((z/0.62)))))))+sin(y))
2,7,6,3.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+sin((((x-(0.62max0.62))+(y/x))/0.62)))))))+sin(y))
2,7,7,0.0,(sqrt((sin(sin(z))*cos(cos((sin(y)+sin((z/0.62)))))))+sin(y))
2,7,8,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))+((0.62^y)/(abs(z)min((sin((z/0.62))+(sqrt((sin(sin(((x-(0.62max0.62))+y)))*cos(cos((sin(y)+sin((z/0.62)))))))*abs((0.62^(z/z)))))+((x/0.62)-((0.62minabs(y))min((y/(0.62max0.62))^cos(x))))))))
2,8,0,0.0,(sqrt((sin(sin((sin(((x-(0.62max0.62))+(y/x)))+(y/x))))*cos(cos((sin(y)+sin((((x-(0.62max0.62))+(y/x))/0.62)))))))+sin(y))
2,8,1,3.0,(sqrt((sin((y/x))*cos(cos((sin(0.62)+sin((z/0.62)))))))+sin(y))
2,8,2,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos((x-(0.62max0.62)))))+sin(y))
2,8,3,0.0,(sqrt((sin(sin((cos((sin(y)+sin((((x-(0.62max0.62))+(y/x))/0.62))))+(y/x))))*cos(cos((sin(y)+sin((((x-(0.62max0.62))+(y/x))/0.62)))))))+sin(y))
2,8,4,0.0,(sqrt(0.62)+sin(y))
2,8,5,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+sin((((x-(0.62max0.62))+(y/x))/(sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+sin((((x-(0.62max0.62))+(y/x))/0.62)))))))))))))+sin(y))
2,8,6,2.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*((x-(0.62max0.62))+(y/x))))+sin(y))
2,8,7,0.0,(sqrt((sin(sin(cos(cos((sin(0.62)+sin((z/0.62)))))))*cos(cos((sin(0.62)+sin((z/0.62)))))))+sin(y))
2,8,8,3.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+((x-(0.62max0.62))+(y/x)))))))+sin(y))
2,9,0,3.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+((x-(x-(0.62max0.62)))+(y/x)))))))+sin(y))
2,9,1,0.0,(sqrt((sin(sin(((0.62max0.62)+(y/x))))*cos(cos((sin(y)+((x-(0.62max0.62))+(y/x)))))))+sin(y))
2,9,2,0.0,(y+sin(y))
2,9,3,0.0,(sqrt((sin((y/x))*cos(cos((sin(0.62)+sin((z/0.62)))))))+sin(sin(y)))
2,9,4,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+((x-(0.62max0.62))+(y/x)))))))+sin(y))
2,9,5,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+((x-(0.62max0.62))+(y/x)))))))+sin(y))
2,9,6,0.0,(sqrt(((z/0.62)*cos(cos((sin(0.62)+sin((z/0.62)))))))+sin(y))
2,9,7,2.0,(sqrt((sin((y/x))*cos(cos((sin(0.62)+sin(sin((y/x))))))))+sin(y))
2,9,8,0.0,(sqrt((sin((y/x))*cos(cos((sin(0.62)+sin((z/0.62)))))))+sin(y))
2,10,0,3.0,(sqrt((sin((y/x))*cos((sin((y/x))*cos(cos((sin(0.62)+sin(sin((y/x))))))))))+sin(y))
2,10,1,0.0,(sqrt(cos((sin(0.62)+sin(sin((y/x))))))+sin(y))
2,10,2,0.0,(sqrt((sin(sin(((x-(0.62max0.62))+(y/x))))*cos(cos((sin(y)+((x-(sin(((x-(0.62max0.62))+(y/x)))-(0.62max0.62)))+(y/x)))))))+sin(y))
2,10,3,0.0,(sqrt((sin(x)*cos(cos((sin(y)+((x-(x-(0.62max0.62)))+(y/x)))))))+sin(y))
2,10,4,0.0,(sin(y)+sin(y))
2,10,5,0.0,(sin(y)+sin(y))
2,10,6,0.0,(sqrt((sin((y/x))*cos(cos((sin(0.62)+sin(sin((y/x))))))))+sin((0.62max0.62)))
2,10,7,2.0,(sqrt((sin(sin(((x-y)+(y/x))))*cos(cos((sin(y)+((x-(x-(0.62max0.62)))+(y/x)))))))+sin(y))
2,10,8,0.0,(sqrt((sin((y/x))*cos(cos((sin(0.62)+sin(sin((y/sin(y)))))))))+sin(y))
3,1,0,0.0,abs(cos((((sqrt(abs((x+z)))mincos(sin(0.62)))min(abs(abs((ymin0.62)))maxy))+cos(0.62))))
3,1,1,0.0,(((abs((((sin(z)+(z^z))min((z+y)-(zmin0.62)))/(sqrt((0.62min0.62))-sin((0.62+0.62)))))maxabs(((((0.62/z)-sqrt(y))/((0.62*y)min(xmaxy)))min((sin(y)^cos(0.62))*((0.62-y)-sqrt(z))))))max(cos((sin(abs(sqrt(x)))-(abs(sqrt(y))max((0.62miny)minsin(y)))))max(sin(abs(((0.62*0.62)-sin(z))))/sqrt(sin(((0.62^0.62)-(z-x)))))))+(((abs(abs(sqrt(abs(x))))min(((cos(0.62)min(y+z))+((0.62/x)min(xminy)))^(abs(sqrt(y))^(cos(x)maxabs(0.62)))))/abs(((((z*z)*abs(0.62))mincos((xminy)))*(sin((0.62+x))-sqrt((0.62miny))))))^abs((((abs((zmaxz))^sin((x*y)))-(((0.62maxz)/(y+0.62))+(sin(0.62)+sqrt(z))))^sin((((z/x)*cos(0.62))*abs((xminx))))))))
3,1,2,0.0,x
3,1,3,1.0,abs(sin(((z^abs((sin(abs(y))^(sqrt(x)max(0.62miny)))))+x)))
3,1,4,3.0,((((((((0.62^x)^(z*0.62))min((z^z)maxsin(0.62)))-(((zmaxx)-sqrt(x))^abs((x+0.62))))*(cos(abs((x+x)))max(((z+x)+sin(y))max((y/0.62)+(x/y)))))max(((sqrt(sqrt(z))^sin(cos(y)))min(((0.62/y)*(0.62*y))/((x*y)max(x/0.62))))-((sqrt((xminz))+(sin(x)mincos(0.62)))-abs(((ymaxx)maxcos(x))))))/cos(((sqrt(((xmaxx)+(x-z)))^sqrt(((x*y)^(y*z))))*(sin((sin(x)+abs(z)))^(((0.62-y)max(0.62/y))+(sqrt(z)+abs(y)))))))+(((((((x^y)-(0.62+z))/cos(sin(y)))*sqrt(((x^0.62)*sin(z))))minabs(((sqrt(y)*cos(z))+(sin(x)*(zmaxy)))))^sin(((((0.62minz)^sqrt(y))-((0.62maxx)*(0.62^0.62)))maxsin(((x-x)-(0.62maxz))))))*((abs((((0.62^z)+(0.62minz))+cos((zminx))))^(((sqrt(0.62)+sqrt(z))+abs(cos(0.62)))^((cos(y)max(0.62^y))min((0.62^0.62)minabs(y)))))+((cos(((zmax0.62)/cos(y)))-(((y-z)min(x^0.62))*((0.62+x)max(0.62/0.62))))-((((xmax0.62)*abs(x))/((0.62minz)mincos(y)))^((cos(x)^(z+z))/sqrt((x*y))))))))
3,1,5,0.0,sin(((((sqrt(sin((z-y)))minsin(((z/x)-(z-0.62))))min((cos(sqrt(z))-sqrt(sin(0.62)))/(abs((zmaxx))min((ymax0.62)*cos(0.62)))))+(((sin((yminz))+abs((x*0.62)))maxcos(((xmaxx)+sin(y))))-((sqrt((0.62miny))maxcos(cos(0.62)))+sin(((x+0.62)min(xmin0.62))))))*((((((0.62maxz)maxsin(y))/(sin(x)-(z/0.62)))mincos((cos(y)+cos(0.62))))min(sqrt((sqrt(x)maxcos(z)))-abs(cos(cos(0.62)))))*((sin(sin((x+0.62)))*cos((sqrt(x)min(z-y))))+sqrt((((y*z)minsqrt(x))-((x/y)+sqrt(z))))))))
3,1,6,1.0,((abs(sin(cos(sqrt(((y/x)-(x+z))))))*cos(abs(((((y/0.62)-(z^z))+(abs(y)min(zminz)))/(sqrt(sqrt(y))/sqrt((y^z)))))))max(((sin((((0.62^x)^(z/z))+((xminx)maxcos(y))))-((((0.62/x)min(0.62-0.62))maxsqrt((x/z)))/(((z^y)maxsqrt(x))+(cos(y)minsqrt(z)))))max(((sin((z+y))/(sin(z)^cos(z)))min(abs(sqrt(x))/((x^x)*(x/y))))^sqrt(((sqrt(x)/(x/z))^sin((z+z))))))min(((abs(((x*y)/(z/x)))+(sqrt(sin(x))^(sqrt(z)+(0.62-y))))minsin((sin((ymaxz))+sqrt((zminy)))))/(((((y-0.62)+(x+z))/((z/x)maxsin(x)))^(cos((ymaxz))+cos((0.62^0.62))))*((((0.62/y)max(ymaxx))min(sqrt(x)/(x^y)))-cos((sqrt(z)+(z+y))))))))
3,1,7,0.0,y
3,1,8,0.0,(sqrt((((sqrt((cos(z)min(x+0.62)))^(cos((x^x))/(abs(x)*(y*0.62))))^cos(((cos(0.62)/sqrt(x))^(sin(z)/(y*0.62)))))/(abs((((ymaxx)maxabs(x))+(sqrt(x)+(z/0.62))))*((abs((y^z))-sqrt((z-x)))-cos(cos(sin(x)))))))^(cos(abs((sin(((0.62/x)*sin(0.62)))max(abs(sqrt(0.62))max(sqrt(x)/cos(0.62))))))*((((cos((y-0.62))/(cos(0.62)/(y-y)))min(((0.62maxz)maxsin(0.62))+((z/z)minsqrt(x))))/sin(((sin(x)^(y*z))+(abs(y)min(xmaxy)))))max((abs(((z*y)-(z/x)))^(((0.62-z)+(y+0.62))*sqrt(cos(0.62))))-((cos((0.62max0.62))maxsin((0.62*y)))^(((y+z)min(y+0.62))/((0.62-y)*cos(0.62))))))))
3,2,0,0.0,((((((((0.62^x)^(z*0.62))min((z^z)maxsin(0.62)))-(((zmaxx)-sqrt(x))^abs((x+0.62))))*(cos(abs((x+x)))max(((z+x)+sin(y))max((y/0.62)+(x/y)))))max(((sqrt(sqrt(z))^sin(cos(y)))min(((0.62/y)*(0.62*y))/((x*y)max(x/0.62))))-((sqrt((xminz))+(sin(x)mincos(0.62)))-abs(((ymaxx)maxcos(x))))))/cos(((sqrt(((xmaxx)+(x-z)))^sqrt(((x*y)^(y*z))))*(sin((sin(x)+abs(z)))^(((0.62-y)max(0.62/y))+(sqrt(z)+abs(y)))))))+(((((((x^y)-(0.62+z))/cos(sin(y)))*sqrt(((x^0.62)*sin(z))))minabs(((0.62^x)+(sin(x)*(zmaxy)))))^sin(((((0.62minz)^sqrt(y))-((0.62maxx)*(0.62^0.62)))maxsin(((x-x)-(0.62maxz))))))*((abs((((0.62^z)+(0.62minz))+cos((zminx))))^(((sqrt(0.62)+sqrt(z))+abs(cos(0.62)))^((cos(y)max(0.62^y))min((0.62^0.62)minabs(y)))))+((cos(((zmax0.62)/cos(y)))-(((y-z)min(x^0.62))*((0.62+x)max(0.62/0.62))))-((((xmax0.62)*abs(x))/((0.62minz)mincos(y)))^((cos(x)^(z+z))/sqrt((x*y))))))))
